"Participant","Trial_Order","Wrist_Angle","Exploratory_Kinematics","Object","Mass","Torque","LogI1","LogI3","Trial","EMG_FCR","EMG_FCU","EMG_ECR","EMG_ECU","Hperceived","Lperceived"
"P11",65,"Ulnar",0,"Object 1",236,5791800,5.186108,3.507856,2,1.62664896522995,0.943390851639532,2.96012275851081,1.15984639144772,80,50.1
"P11",72,"Ulnar",0,"Object 4",165,7298550,5.507546,2.819544,1,1.15574091926299,0.742246740391298,2.70954781262834,2.428492964975,110,48.1
"P11",69,"Ulnar",0,"Object 4",165,7298550,5.507546,2.819544,2,1.09080910365584,0.743782296010526,2.30378576251875,1.27018173658694,140,44.1
"P11",68,"Ulnar",0,"Object 3",277,7298550,5.289411,3.075547,1,1.56265156511573,0.864569432939012,1.88708718325344,1.17210254973597,170,53.2
"P11",67,"Ulnar",0,"Object 3",277,7298550,5.289411,3.075547,2,1.09974444779636,0.809441958361988,2.0254765086496,1.54499953440038,150,49.4
"P11",70,"Ulnar",0,"Object 6",322,13068300,5.768431,3.49276,1,1.12087156841484,0.688289148702035,2.25544203964592,1.48095858648058,270,55.4
"P11",63,"Ulnar",0,"Object 6",322,13068300,5.768431,3.49276,2,2.14192668019547,1.07542501020938,2.67965839501617,1.06845323745985,215,54
"P11",66,"Ulnar",0,"Object 5",434,13068300,5.662616,3.767156,1,1.27313355529004,0.761329363099572,2.58803705354828,2.22487977238648,240,53.4
"P11",64,"Ulnar",0,"Object 5",434,13068300,5.662616,3.767156,2,1.75316000097424,1.02421169849579,2.27502019846634,1.38931421695749,270,61.7
"P11",37,"Ulnar",1,"Object 2",156,5791800,5.445371,2.954243,1,2.47492144305168,1.40457769334753,4.04608806622911,6.79304612226213,70,45.3
"P11",42,"Ulnar",1,"Object 2",156,5791800,5.445371,2.954243,2,1.98950669084954,1.92930245357077,2.98832871891994,1.8037836889394,90,56
"P11",39,"Ulnar",1,"Object 1",236,5791800,5.186108,3.507856,1,2.18538124092712,1.39294974290207,5.47998985237844,4.93692420646359,160,60.4
"P11",40,"Ulnar",1,"Object 1",236,5791800,5.186108,3.507856,2,1.28731785938548,0.98851145963002,3.78131011629559,4.86905118128641,50,43.7
"P11",41,"Ulnar",1,"Object 4",165,7298550,5.507546,2.819544,1,2.45491664319832,1.52034033706653,3.56297955200212,2.81859866999046,115,47.9
"P11",38,"Ulnar",1,"Object 4",165,7298550,5.507546,2.819544,2,2.45491664319832,1.52034033706653,3.56297955200212,2.81859866999046,110,46
"P11",44,"Ulnar",1,"Object 3",277,7298550,5.289411,3.075547,1,3.68692285681102,1.69710480128737,3.8767140837922,3.45538384092503,178,67.8
"P11",46,"Ulnar",1,"Object 3",277,7298550,5.289411,3.075547,2,2.64522882434699,1.31493933625062,3.1779700069106,5.89826449447172,120,51.9
"P11",43,"Ulnar",1,"Object 6",322,13068300,5.768431,3.49276,1,3.1187950038044,1.84730682366935,3.1871014085253,4.03666906614298,300,61.1
"P11",47,"Ulnar",1,"Object 6",322,13068300,5.768431,3.49276,2,3.1187950038044,1.84730682366935,3.1871014085253,4.03666906614298,250,56.1
"P11",45,"Ulnar",1,"Object 5",434,13068300,5.662616,3.767156,1,3.86766424855405,2.08258200726615,5.73132657717595,5.0896912703067,207,58.2
"P11",48,"Ulnar",1,"Object 5",434,13068300,5.662616,3.767156,2,2.57504459478413,1.62410945345771,4.07297078987338,2.96077797551207,350,49.2
"P11",56,"Ulnar",2,"Object 2",156,5791800,5.445371,2.954243,1,2.64998199415905,1.67492796628196,3.67758877951214,6.21781858643437,95,61.4
"P11",60,"Ulnar",2,"Object 2",156,5791800,5.445371,2.954243,2,5.01782170870515,2.96658688895225,5.36545858877844,8.58932993492806,80,44.3
"P11",53,"Ulnar",2,"Object 1",236,5791800,5.186108,3.507856,1,3.42395273253161,1.61108426044701,4.08167239717338,7.05711093666114,60,41.8
"P11",49,"Ulnar",2,"Object 1",236,5791800,5.186108,3.507856,2,6.24141498428887,2.34281354038529,3.21325065821178,6.12047518718284,75,25.1
"P11",50,"Ulnar",2,"Object 4",165,7298550,5.507546,2.819544,1,3.60655562476671,1.38026080237507,3.25780587396248,3.18667044410819,110,58.4
"P11",51,"Ulnar",2,"Object 4",165,7298550,5.507546,2.819544,2,3.22724136650337,1.58331999423352,4.23262592234912,3.11659287235805,120,43.3
"P11",59,"Ulnar",2,"Object 3",277,7298550,5.289411,3.075547,1,4.51889038452787,2.03335568611018,5.77518988855218,16.1537900933422,145,56.7
"P11",58,"Ulnar",2,"Object 3",277,7298550,5.289411,3.075547,2,4.29733386815667,1.86634411485386,4.23326247751214,3.12050411221944,160,45.3
"P11",57,"Ulnar",2,"Object 6",322,13068300,5.768431,3.49276,1,3.77314209002601,1.87575472647919,4.50704586940684,8.87366837649872,295,65.1
"P11",52,"Ulnar",2,"Object 6",322,13068300,5.768431,3.49276,2,4.4122759902462,2.21937785242316,5.24778931385023,17.9526278666631,220,67.8
"P11",54,"Ulnar",2,"Object 5",434,13068300,5.662616,3.767156,1,5.57890727215702,2.56757840408965,5.41841054280072,3.86099837202517,300,54.3
"P11",55,"Ulnar",2,"Object 5",434,13068300,5.662616,3.767156,2,4.40608406259146,2.40032602710175,5.42087679067124,3.51496490766586,240,54.3
"P11",20,"Neutral",0,"Object 2",156,5791800,5.445371,2.954243,1,1.68839074858427,1.12896407984222,2.82761082607494,1.67379198970638,80,57.2
"P11",24,"Neutral",0,"Object 2",156,5791800,5.445371,2.954243,2,1.12370453106473,0.786436666045846,2.92250922125668,1.90644620390606,70,71.9
"P11",17,"Neutral",0,"Object 1",236,5791800,5.186108,3.507856,1,1.124184102182,0.822661929861335,4.02922980303651,1.7450249050607,75,47.9
"P11",13,"Neutral",0,"Object 1",236,5791800,5.186108,3.507856,2,1.33909702292425,0.89020053044194,2.68634277224416,1.93676671101079,70,48.6
"P11",14,"Neutral",0,"Object 4",165,7298550,5.507546,2.819544,1,0.93397458063201,0.69998287408028,2.71421992166948,2.13849087382097,70,50.2
"P11",15,"Neutral",0,"Object 4",165,7298550,5.507546,2.819544,2,1.17262518280566,1.24408771163815,3.28506818721187,1.83255000566862,95,56.7
"P11",23,"Neutral",0,"Object 3",277,7298550,5.289411,3.075547,1,1.07306239541132,0.726797079658239,2.97747541005839,1.68553119921153,115,53.1
"P11",22,"Neutral",0,"Object 3",277,7298550,5.289411,3.075547,2,1.22770486827466,2.82759959506271,2.60567796553645,2.79378300731261,127,56
"P11",21,"Neutral",0,"Object 6",322,13068300,5.768431,3.49276,1,1.06426591392351,0.797244042010784,3.19271941644455,1.85713398743511,160,67.7
"P11",16,"Neutral",0,"Object 6",322,13068300,5.768431,3.49276,2,1.05559623945877,0.855169145297641,3.13589462249221,1.2227710201039,140,53.6
"P11",18,"Neutral",0,"Object 5",434,13068300,5.662616,3.767156,1,1.21484882901769,0.955933254863425,2.56011750172611,0.940124149910944,190,65.3
"P11",19,"Neutral",0,"Object 5",434,13068300,5.662616,3.767156,2,0.97389343534138,0.746276654448587,2.75232892717061,1.3689290483609,190,70.6
"P11",35,"Neutral",1,"Object 2",156,5791800,5.445371,2.954243,1,1.25057950719414,1.07135219029254,4.27042809054839,4.03579988665232,100,51.7
"P11",26,"Neutral",1,"Object 2",156,5791800,5.445371,2.954243,2,1.45374978635645,1.19025110549031,4.02632786473996,2.31477184236854,45,38.5
"P11",25,"Neutral",1,"Object 1",236,5791800,5.186108,3.507856,1,1.30755546982499,1.03548135117115,4.83532896274975,1.83185727603812,80,35.9
"P11",29,"Neutral",1,"Object 1",236,5791800,5.186108,3.507856,2,1.95947751382917,1.15529226868658,5.03283151440553,2.56122607815631,57,43.5
"P11",36,"Neutral",1,"Object 4",165,7298550,5.507546,2.819544,1,1.77643569748088,1.27927621294764,5.93368070311046,2.22447439869948,110,50.4
"P11",33,"Neutral",1,"Object 4",165,7298550,5.507546,2.819544,2,2.57259427701795,1.33057880939653,5.08797327810744,2.09634281781541,90,53.5
"P11",32,"Neutral",1,"Object 3",277,7298550,5.289411,3.075547,1,2.68457952876633,1.73865885723719,7.79137288567698,2.46920460375869,100,52.1
"P11",31,"Neutral",1,"Object 3",277,7298550,5.289411,3.075547,2,2.11636770521836,1.60449702025415,4.86119667970911,2.12371903243702,105,53.6
"P11",34,"Neutral",1,"Object 6",322,13068300,5.768431,3.49276,1,2.44065099228946,0.965837179898321,5.21564640416203,2.27248921667636,160,59
"P11",27,"Neutral",1,"Object 6",322,13068300,5.768431,3.49276,2,2.02411466652524,1.01301020842731,4.23383761324139,2.80387944312084,185,64.7
"P11",30,"Neutral",1,"Object 5",434,13068300,5.662616,3.767156,1,3.9696340488625,1.579109457102,9.74838711258931,2.73621685405321,200,61.1
"P11",28,"Neutral",1,"Object 5",434,13068300,5.662616,3.767156,2,3.77001087531017,1.12529363293539,5.14457315479903,2.59469359344883,150,64.7
"P11",1,"Neutral",2,"Object 2",156,5791800,5.445371,2.954243,1,1.66533518925843,1.12381777985865,2.99485213906935,2.33517249670224,75,49
"P11",6,"Neutral",2,"Object 2",156,5791800,5.445371,2.954243,2,2.348395845564,3.72686094862564,3.92484078570197,3.38447778697425,100,51.6
"P11",3,"Neutral",2,"Object 1",236,5791800,5.186108,3.507856,1,2.37020999972678,1.33674154853111,3.74238491005739,2.50578446280524,110,43.8
"P11",4,"Neutral",2,"Object 1",236,5791800,5.186108,3.507856,2,2.66510141038813,3.31011162957002,4.21482100213728,6.12375036510833,90,41.8
"P11",5,"Neutral",2,"Object 4",165,7298550,5.507546,2.819544,1,1.89279195384627,2.1161455305618,6.50604980960119,3.60248668579484,110,52.4
"P11",2,"Neutral",2,"Object 4",165,7298550,5.507546,2.819544,2,1.94927135613992,1.17450080156582,3.42967391648379,3.18373015847251,120,61.6
"P11",8,"Neutral",2,"Object 3",277,7298550,5.289411,3.075547,1,5.26953904055784,1.87815934010923,6.16254885420864,3.44034883097207,115,54.2
"P11",10,"Neutral",2,"Object 3",277,7298550,5.289411,3.075547,2,4.96188581269225,2.7969023231,5.85466920413742,11.1020247702546,130,44.6
"P11",7,"Neutral",2,"Object 6",322,13068300,5.768431,3.49276,1,3.09414793140776,1.5477068798479,7.9603051620142,7.1438687903282,190,65.6
"P11",11,"Neutral",2,"Object 6",322,13068300,5.768431,3.49276,2,8.83590888736065,2.5485321886799,6.75577448606117,12.3293018657506,150,63.7
"P11",9,"Neutral",2,"Object 5",434,13068300,5.662616,3.767156,1,4.07797191164091,2.2136461242628,6.19353057215898,6.27700777393943,200,60.9
"P11",12,"Neutral",2,"Object 5",434,13068300,5.662616,3.767156,2,4.6935892762199,2.73234627485972,6.24386523603082,3.63922981607785,160,58.6
"P11",92,"Radial",0,"Object 2",156,5791800,5.445371,2.954243,1,1.11677844540795,0.961908289947281,2.67513822171346,1.18787648482436,46,42.1
"P11",96,"Radial",0,"Object 2",156,5791800,5.445371,2.954243,2,1.23819949853083,1.04945658307886,4.26507868352095,2.55574970635522,50,64.8
"P11",89,"Radial",0,"Object 1",236,5791800,5.186108,3.507856,1,0.885875120889258,0.874103610490993,4.70433396523628,2.21584155147137,60,43.6
"P11",85,"Radial",0,"Object 1",236,5791800,5.186108,3.507856,2,1.04759139898234,1.06783540347512,4.25611759662282,2.70049242352037,110,45.5
"P11",86,"Radial",0,"Object 4",165,7298550,5.507546,2.819544,1,1.10325049977997,0.850768413274569,2.48137371756932,1.36980416127029,100,54.8
"P11",87,"Radial",0,"Object 4",165,7298550,5.507546,2.819544,2,1.00872557335747,0.957624983795992,3.00710989743392,1.66068432123203,90,58.8
"P11",95,"Radial",0,"Object 3",277,7298550,5.289411,3.075547,1,1.03339962508038,0.848083237336591,2.33035068493321,1.34214980955936,120,54.6
"P11",94,"Radial",0,"Object 3",277,7298550,5.289411,3.075547,2,0.845943927655538,0.907384063688687,4.96312519201675,2.22089464818069,140,58.9
"P11",93,"Radial",0,"Object 6",322,13068300,5.768431,3.49276,1,1.1502219134269,0.903883528749422,5.14563414579253,2.2872176465572,150,61.9
"P11",88,"Radial",0,"Object 6",322,13068300,5.768431,3.49276,2,1.18864278267671,0.895144626828706,2.4002431077901,1.51424143332207,140,69.1
"P11",90,"Radial",0,"Object 5",434,13068300,5.662616,3.767156,1,1.02157125415915,1.06328136656732,4.15778033085831,2.08250465980404,150,64.6
"P11",91,"Radial",0,"Object 5",434,13068300,5.662616,3.767156,2,1.12296395265945,1.08156434068244,3.1492668840315,2.48057907043456,150,67.1
"P11",107,"Radial",1,"Object 2",156,5791800,5.445371,2.954243,1,1.37961383807762,1.45220567985902,5.54795654217026,3.18062820439399,85,61.7
"P11",98,"Radial",1,"Object 2",156,5791800,5.445371,2.954243,2,1.72208320265357,1.54154721157585,5.37993319691536,2.61666391955576,105,55.4
"P11",97,"Radial",1,"Object 1",236,5791800,5.186108,3.507856,1,1.01210716699818,1.36772420241452,4.21876198001378,2.4078009957179,90,45.1
"P11",101,"Radial",1,"Object 1",236,5791800,5.186108,3.507856,2,6.15564982323577,2.07819371002777,3.30079739128665,2.25161064867323,95,40.4
"P11",108,"Radial",1,"Object 4",165,7298550,5.507546,2.819544,1,1.67419339383117,2.02222355725427,5.52489051587804,3.37636457602602,100,59
"P11",105,"Radial",1,"Object 4",165,7298550,5.507546,2.819544,2,1.25647012425105,1.52711942026185,4.30802018375353,1.93055917842298,116,56.7
"P11",104,"Radial",1,"Object 3",277,7298550,5.289411,3.075547,1,1.70587718446976,1.5073384699335,6.39210740595766,2.56679629983197,120,56.9
"P11",103,"Radial",1,"Object 3",277,7298550,5.289411,3.075547,2,1.00741722736177,1.37970537671862,4.21142488194728,3.22522719473038,110,56.7
"P11",106,"Radial",1,"Object 6",322,13068300,5.768431,3.49276,1,3.14762991762859,1.83189389867217,3.91660954904491,2.60202947164666,170,67
"P11",99,"Radial",1,"Object 6",322,13068300,5.768431,3.49276,2,2.1778312400051,1.60004509529682,5.2458352981323,2.34955872412154,150,61.6
"P11",102,"Radial",1,"Object 5",434,13068300,5.662616,3.767156,1,1.71028666881558,1.50975137004744,5.63525434886237,2.74337410487412,215,62.8
"P11",100,"Radial",1,"Object 5",434,13068300,5.662616,3.767156,2,1.90872836135604,1.39336085753039,6.40026729215628,2.64163922275521,180,63.9
"P11",73,"Radial",2,"Object 2",156,5791800,5.445371,2.954243,1,1.43058013031766,1.80330054069481,3.79681152066534,3.84815620323528,60,56.1
"P11",78,"Radial",2,"Object 2",156,5791800,5.445371,2.954243,2,1.80127229224249,1.42342097341534,5.3671783857152,1.84016401675873,65,61.5
"P11",75,"Radial",2,"Object 1",236,5791800,5.186108,3.507856,1,2.71355839648241,1.33832854648561,5.48320955858978,2.9933571477985,85,54.5
"P11",76,"Radial",2,"Object 1",236,5791800,5.186108,3.507856,2,1.80892612715865,1.58571275455369,5.80206785415625,2.79975937793951,100,55.6
"P11",77,"Radial",2,"Object 4",165,7298550,5.507546,2.819544,1,1.79541973299687,2.02803177167807,5.62517462811662,2.25389143546185,130,60.8
"P11",74,"Radial",2,"Object 4",165,7298550,5.507546,2.819544,2,1.3409272303837,1.42810606388551,4.26761915741633,2.20156252937621,115,67.3
"P11",80,"Radial",2,"Object 3",277,7298550,5.289411,3.075547,1,1.90588199255115,2.12275068350035,6.74570329379634,2.11428965879097,110,58.1
"P11",82,"Radial",2,"Object 3",277,7298550,5.289411,3.075547,2,3.42801886437711,2.49926703244532,5.66530910522553,4.66144384798579,120,63.6
"P11",79,"Radial",2,"Object 6",322,13068300,5.768431,3.49276,1,3.22098809832207,1.51615735468796,10.146967009759,3.4865533400048,180,69.1
"P11",83,"Radial",2,"Object 6",322,13068300,5.768431,3.49276,2,5.07583150992123,2.74435860962354,5.69338085366556,3.83119970656873,160,63.5
"P11",81,"Radial",2,"Object 5",434,13068300,5.662616,3.767156,1,6.49057473856071,4.21058555660968,6.88225047445595,6.73854217328646,215,65.4
"P11",84,"Radial",2,"Object 5",434,13068300,5.662616,3.767156,2,2.47641708169689,4.40241121862987,6.0691778709898,2.91242583254937,200,64.4
"P12",56,"Ulnar",0,"Object 2",156,5791800,5.445371,2.954243,1,0.441861837493384,0.76365561113776,1.3009157323559,0.745413759603339,120,59.8
"P12",60,"Ulnar",0,"Object 2",156,5791800,5.445371,2.954243,2,0.404563904648658,0.722191673890841,1.04093428748124,1.36444294326276,115,46.6
"P12",53,"Ulnar",0,"Object 1",236,5791800,5.186108,3.507856,1,0.407913467998062,0.626528157355416,1.22369218796108,0.648934960091419,140,34.2
"P12",49,"Ulnar",0,"Object 1",236,5791800,5.186108,3.507856,2,0.431593932946529,0.651401357001075,1.20569574000468,0.59568006205798,140,41.1
"P12",50,"Ulnar",0,"Object 4",165,7298550,5.507546,2.819544,1,0.443645253957948,0.589743762077328,1.24287001955138,0.588568951072585,140,57.7
"P12",51,"Ulnar",0,"Object 4",165,7298550,5.507546,2.819544,2,0.426755811095149,0.798861083498135,1.16841545228454,0.645543568768132,130,49.1
"P12",59,"Ulnar",0,"Object 3",277,7298550,5.289411,3.075547,1,0.442027722147999,0.69020018817385,1.22480365313668,0.55819185362136,135,53.5
"P12",58,"Ulnar",0,"Object 3",277,7298550,5.289411,3.075547,2,0.518267255447619,0.586528030711389,1.41471069493127,0.492351904783034,160,38.9
"P12",57,"Ulnar",0,"Object 6",322,13068300,5.768431,3.49276,1,0.470205694015105,0.607824870823064,1.38759549609431,0.982036352029776,165,65.1
"P12",52,"Ulnar",0,"Object 6",322,13068300,5.768431,3.49276,2,0.544108928250797,0.601135707896333,1.51408498180519,0.621140929024146,170,54.3
"P12",54,"Ulnar",0,"Object 5",434,13068300,5.662616,3.767156,1,0.543156244847457,0.715660985405051,1.39988201647829,0.496580410784046,165,66.5
"P12",55,"Ulnar",0,"Object 5",434,13068300,5.662616,3.767156,2,0.476739384598959,0.694369818099199,1.61944304298446,0.830319438624119,180,48
"P12",37,"Ulnar",1,"Object 2",156,5791800,5.445371,2.954243,1,0.452854550812752,0.836139794879804,1.47441702209406,3.78616437931744,115,53.1
"P12",42,"Ulnar",1,"Object 2",156,5791800,5.445371,2.954243,2,0.413118301035726,0.672106656565776,1.37892973540988,0.673091305700268,95,43.3
"P12",39,"Ulnar",1,"Object 1",236,5791800,5.186108,3.507856,1,0.401364923716159,0.82440207946546,1.32193695544861,1.08166766374643,140,52.2
"P12",40,"Ulnar",1,"Object 1",236,5791800,5.186108,3.507856,2,0.489931300859937,0.722005994852887,1.99786345168649,0.687068377340265,95,31.9
"P12",41,"Ulnar",1,"Object 4",165,7298550,5.507546,2.819544,1,0.43728150343847,0.669015617338487,1.4439894504079,1.01867188472072,110,52.2
"P12",38,"Ulnar",1,"Object 4",165,7298550,5.507546,2.819544,2,0.494374788324724,0.858554516096657,1.51086735686584,0.781879849554611,140,58.6
"P12",44,"Ulnar",1,"Object 3",277,7298550,5.289411,3.075547,1,0.685666061254133,0.773050838261201,1.43781587284825,0.677819281509918,145,32.9
"P12",46,"Ulnar",1,"Object 3",277,7298550,5.289411,3.075547,2,0.584706039153369,0.668404661241039,1.64344093271803,0.685721038244166,120,44.4
"P12",43,"Ulnar",1,"Object 6",322,13068300,5.768431,3.49276,1,1.341764029514,0.71186315629071,1.53205802318652,0.569514520752451,155,66.1
"P12",47,"Ulnar",1,"Object 6",322,13068300,5.768431,3.49276,2,0.709918320707407,0.815652990087234,1.6780809918271,0.823515171999987,155,41.4
"P12",45,"Ulnar",1,"Object 5",434,13068300,5.662616,3.767156,1,1.07334894078723,0.685140113590053,1.88162110784592,0.758698552241215,165,60.7
"P12",48,"Ulnar",1,"Object 5",434,13068300,5.662616,3.767156,2,1.20762308231526,0.739067847068112,2.03370441459997,0.626377464999422,175,58.1
"P12",71,"Ulnar",2,"Object 2",156,5791800,5.445371,2.954243,1,0.727451610688656,0.700301638744171,1.55792055870194,0.893322457184119,115,53.2
"P12",62,"Ulnar",2,"Object 2",156,5791800,5.445371,2.954243,2,1.17624789347192,0.874741230502924,1.71203473706362,0.96241638833454,105,50.7
"P12",61,"Ulnar",2,"Object 1",236,5791800,5.186108,3.507856,1,1.14390060143652,0.75422818991283,1.67820363715502,1.53298506860665,125,31
"P12",65,"Ulnar",2,"Object 1",236,5791800,5.186108,3.507856,2,0.689139295213749,0.797202312266001,1.50026885523606,1.23179039988226,130,31.2
"P12",72,"Ulnar",2,"Object 4",165,7298550,5.507546,2.819544,1,0.664987856478934,0.855209525730228,1.51117413102583,0.77490014243557,120,50.1
"P12",69,"Ulnar",2,"Object 4",165,7298550,5.507546,2.819544,2,0.795592209525343,1.36313609160779,1.77308656556463,1.26456649886827,115,55.5
"P12",68,"Ulnar",2,"Object 3",277,7298550,5.289411,3.075547,1,1.1671697019869,0.856368326134373,1.81946731847676,0.755744498333897,130,48.1
"P12",67,"Ulnar",2,"Object 3",277,7298550,5.289411,3.075547,2,1.10900486197288,0.946165677598927,2.23546905386678,1.21318301592796,170,31.1
"P12",70,"Ulnar",2,"Object 6",322,13068300,5.768431,3.49276,1,3.09415094926078,0.90012044872467,2.14579074798587,1.09462533650561,175,51.2
"P12",63,"Ulnar",2,"Object 6",322,13068300,5.768431,3.49276,2,1.51852764329478,1.0248490235605,1.93087749149341,0.717724733030205,170,67.6
"P12",66,"Ulnar",2,"Object 5",434,13068300,5.662616,3.767156,1,1.29944052100948,2.13156220972973,2.05876281484813,1.29766675425073,180,66
"P12",64,"Ulnar",2,"Object 5",434,13068300,5.662616,3.767156,2,1.67513701661974,0.835433137898676,2.29443753006898,0.854525300463124,150,57.4
"P12",92,"Neutral",0,"Object 2",156,5791800,5.445371,2.954243,1,1.10414897817917,1.07438131144245,1.7841213824618,0.954933730904912,120,56
"P12",96,"Neutral",0,"Object 2",156,5791800,5.445371,2.954243,2,0.946693553724061,0.852145159129503,1.56281803091201,1.30431441080354,120,62
"P12",89,"Neutral",0,"Object 1",236,5791800,5.186108,3.507856,1,1.13317175032974,0.82093240161135,1.36912255888869,1.22687732648125,95,29.3
"P12",85,"Neutral",0,"Object 1",236,5791800,5.186108,3.507856,2,1.09225961158175,0.838194348837193,1.41861381791115,0.967932835816842,115,38.9
"P12",86,"Neutral",0,"Object 4",165,7298550,5.507546,2.819544,1,0.739927151670804,0.854025998619863,1.61338284506153,0.928922424790306,110,37.4
"P12",87,"Neutral",0,"Object 4",165,7298550,5.507546,2.819544,2,1.21346263309092,0.967316308943197,2.79841838261382,1.20333034612991,105,54.9
"P12",95,"Neutral",0,"Object 3",277,7298550,5.289411,3.075547,1,0.919307069043826,1.41273007467758,1.60388347123244,0.781161355823018,115,31.5
"P12",94,"Neutral",0,"Object 3",277,7298550,5.289411,3.075547,2,1.20603588137,0.882910126894125,1.54056783854049,0.733878062312849,140,42.6
"P12",93,"Neutral",0,"Object 6",322,13068300,5.768431,3.49276,1,2.13092564358142,1.0840907219488,2.61333179495354,1.2134921363145,160,53.1
"P12",88,"Neutral",0,"Object 6",322,13068300,5.768431,3.49276,2,2.48091999023198,1.04769987605964,1.66963497205679,1.06086597960547,150,57.7
"P12",90,"Neutral",0,"Object 5",434,13068300,5.662616,3.767156,1,1.14515971980096,0.900728040920917,2.1090793437508,0.914437488771391,170,56
"P12",91,"Neutral",0,"Object 5",434,13068300,5.662616,3.767156,2,1.82309275099194,0.885732377575486,1.75951674599588,0.873867668850767,170,30.5
"P12",73,"Neutral",1,"Object 2",156,5791800,5.445371,2.954243,1,4.05617763948296,0.741174881652389,1.69765433325889,0.787150010413864,110,42.8
"P12",78,"Neutral",1,"Object 2",156,5791800,5.445371,2.954243,2,1.02523155339885,1.47663032829706,1.55202180220259,1.00443775510997,110,54.5
"P12",75,"Neutral",1,"Object 1",236,5791800,5.186108,3.507856,1,1.46868617983614,1.26060304719465,1.64998513728149,1.14548047947212,85,37.8
"P12",76,"Neutral",1,"Object 1",236,5791800,5.186108,3.507856,2,0.815815330534806,0.986969042301236,1.49573141872805,0.854011199532109,105,31.7
"P12",77,"Neutral",1,"Object 4",165,7298550,5.507546,2.819544,1,1.17190553201149,1.02712342968205,1.75378556096498,0.892111413246563,125,52
"P12",74,"Neutral",1,"Object 4",165,7298550,5.507546,2.819544,2,1.06335036670489,0.869867964109332,1.71035959777161,0.921069830772977,135,58.4
"P12",80,"Neutral",1,"Object 3",277,7298550,5.289411,3.075547,1,0.778912610494316,1.07959935652911,1.91910049735121,0.989746328298057,140,28.1
"P12",82,"Neutral",1,"Object 3",277,7298550,5.289411,3.075547,2,6.27600773528347,1.20774502276726,1.66512364364378,1.20189773320443,120,47.5
"P12",79,"Neutral",1,"Object 6",322,13068300,5.768431,3.49276,1,3.78192415942897,1.04918797053246,2.13931482946251,0.976391395012696,175,44.2
"P12",83,"Neutral",1,"Object 6",322,13068300,5.768431,3.49276,2,4.12773184066048,1.79421118477811,2.27790751045292,0.899461370795967,155,47.8
"P12",81,"Neutral",1,"Object 5",434,13068300,5.662616,3.767156,1,4.55238500460047,1.17492295637504,1.81297860460852,1.652154300409,170,61.4
"P12",84,"Neutral",1,"Object 5",434,13068300,5.662616,3.767156,2,1.64367831027713,1.22336945565521,2.06791593467902,0.96650721997924,160,32
"P12",107,"Neutral",2,"Object 2",156,5791800,5.445371,2.954243,1,1.53648489048173,0.858333176953204,1.7578475407211,0.738442009573971,100,73.6
"P12",98,"Neutral",2,"Object 2",156,5791800,5.445371,2.954243,2,1.84144782112855,1.02437831315687,1.54129986339476,0.938160091397965,120,57.4
"P12",97,"Neutral",2,"Object 1",236,5791800,5.186108,3.507856,1,2.59944945693928,1.35664623597301,1.75942662076417,1.37999680518332,90,50.9
"P12",101,"Neutral",2,"Object 1",236,5791800,5.186108,3.507856,2,6.23015994490003,1.52773970460287,1.64636580831665,1.89744860489769,115,56.3
"P12",108,"Neutral",2,"Object 4",165,7298550,5.507546,2.819544,1,1.52902273181994,0.952699643679192,1.84317484682901,1.23218367372746,115,61.6
"P12",105,"Neutral",2,"Object 4",165,7298550,5.507546,2.819544,2,1.95690129908627,0.864715328466907,1.72887647215677,0.814398070170308,145,40.2
"P12",104,"Neutral",2,"Object 3",277,7298550,5.289411,3.075547,1,2.17683497683903,0.798905146351058,1.40392120405804,0.889527811598325,145,44.5
"P12",103,"Neutral",2,"Object 3",277,7298550,5.289411,3.075547,2,3.44699533201174,3.69878936561364,1.87286259582342,1.94361828563027,135,42.7
"P12",106,"Neutral",2,"Object 6",322,13068300,5.768431,3.49276,1,2.06709678976777,0.783649494198938,2.0623245859675,0.735337265714873,170,51.2
"P12",99,"Neutral",2,"Object 6",322,13068300,5.768431,3.49276,2,1.96766928222522,1.03156737642337,1.94315505247652,0.976619402913052,155,57.3
"P12",102,"Neutral",2,"Object 5",434,13068300,5.662616,3.767156,1,8.48005576763745,1.17996046902734,2.16479751590748,3.21396289189518,160,66.3
"P12",100,"Neutral",2,"Object 5",434,13068300,5.662616,3.767156,2,2.29361441908943,0.830520993376763,1.86362433817191,1.01976044052289,180,46.2
"P12",20,"Radial",0,"Object 2",156,5791800,5.445371,2.954243,1,0.785361022082596,1.28120580140506,1.55840640701066,2.04219577616431,100,32.2
"P12",24,"Radial",0,"Object 2",156,5791800,5.445371,2.954243,2,0.69997824462414,0.798731603034002,1.69307908588194,1.6027969193219,85,30.8
"P12",17,"Radial",0,"Object 1",236,5791800,5.186108,3.507856,1,0.707089359015613,1.02536277606302,1.41521591832651,1.13018196572352,110,24
"P12",13,"Radial",0,"Object 1",236,5791800,5.186108,3.507856,2,0.814618461922897,0.951028256066748,1.36699359443204,1.15958345727027,115,28.2
"P12",14,"Radial",0,"Object 4",165,7298550,5.507546,2.819544,1,0.96479952315573,1.32020821642275,1.80825128728385,3.93143246277726,105,58.7
"P12",15,"Radial",0,"Object 4",165,7298550,5.507546,2.819544,2,0.671135783598803,1.26126691917021,1.39123424252718,1.2256497320257,115,40.6
